dataname
FeCHO-zpliu/C6Fe16H3O0-85
FeCHO-zpliu/C6Fe24H0O1-0
FeCHO-zpliu/C6Fe25H0O0-25
FeCHO-zpliu/C6Fe25H0O0-263
FeCHO-zpliu/C7Fe10H2O0-5
FeCHO-zpliu/C7Fe13H2O0-139
FeCHO-zpliu/C7Fe13H2O0-148
FeCHO-zpliu/C7Fe13H2O0-214
FeCHO-zpliu/C7Fe13H2O0-263
FeCHO-zpliu/C7Fe15H1O1-0
FeCHO-zpliu/C8Fe10H2O0-30
FeCHO-zpliu/C8Fe12H0O0-19
FeCHO-zpliu/C8Fe12H0O0-26
FeCHO-zpliu/C8Fe15H1O0-55
FeCHO-zpliu/C8Fe15H1O0-76
FeCHO-zpliu/C9Fe10H1O0-196
FeCHO-zpliu/C9Fe10H1O0-210
FeCHO-zpliu/C9Fe10H1O0-217
FeCHO-zpliu/C9Fe10H1O0-224
FeCHO-zpliu/C9Fe10H1O0-263
FeCHO-zpliu/C9Fe10H1O0-290
FeCHO-zpliu/C9Fe10H1O0-297
FeCHO-zpliu/C9Fe10H1O0-316
FeCHO-zpliu/C9Fe10H1O0-324
FeCHO-zpliu/C9Fe10H1O0-348
FeCHO-zpliu/C9Fe10H1O0-355
FeCHO-zpliu/C9Fe10H1O0-39
FeCHO-zpliu/C9Fe10H1O0-56
FeCHO-zpliu/C9Fe10H1O0-75
FeCHO-zpliu/C9Fe10H1O0-80
FeCHO-zpliu/C9Fe10H1O0-88
FeCHO-zpliu/C9Fe13H2O0-3
FeCHO-zpliu/C9Fe13H2O0-8
FeCHO-zpliu/C9Fe26H4O2-22
oc22-FeCOH/Fe18C0O21H0-65
oc22-FeCOH/Fe22C0O22H1-145
oc22-FeCOH/Fe22C4O20H0-116
oc22-FeCOH/Fe24C4O22H0-141
oc22-FeCOH/Fe30C0O35H0-134
oc22-FeCOH/Fe30C0O35H0-234
oc22-FeCOH/Fe30C0O35H0-81
oc22-FeCOH/Fe30C0O35H0-99
oc22-FeCOH/Fe30C5O28H0-172
oc22-FeCOH/Fe30C5O28H0-211
oc22-FeCOH/Fe30C6O28H0-210
oc22-FeCOH/Fe32C0O42H0-11
oc22-FeCOH/Fe42C1O48H0-84
oc22-FeCOH/Fe42C1O49H0-122
oc22-FeCOH/Fe42C1O49H0-171
oc22-FeCOH/Fe42C1O49H0-208
oc22-FeCOH/Fe45C7O42H0-12
oc22-FeCOH/Fe48C0O43H2-115
oc22-FeCOH/Fe48C0O48H0-258
oc22-FeCOH/Fe48C0O48H0-51
oc22-FeCOH/Fe64C0O51H2-59
oc22-FeCOH/Fe68C0O90H0-59
oc22-FeCOH/Fe71C0O98H0-33
oc2m-FeCOH/H0C1O0Fe72-3
oc2m-FeCOH/H0C2O1Fe72-1
oc2m-FeCOH/H1C2O0Fe72-7
oc2m-FeCOH/H1C2O1Fe96-1
oc2m-FeCOH/H2C1O1Fe72-8
oc2m-FeCOH/H2C1O1Fe96-10
oc2m-FeCOH/H2C2O0Fe64-10
oc2m-FeCOH/H2C2O0Fe64-7
oc2m-FeCOH/H2C2O2Fe96-4
oc2m-FeCOH/H3C1O0Fe72-5
oc2m-FeCOH/H3C2O0Fe48-12
oc2m-FeCOH/H3C2O0Fe72-1
oc2m-FeCOH/H4C1O0Fe96-0
oc2m-FeCOH/H4C1O1Fe72-3
oc2m-FeCOH/H4C2O1Fe72-10
oc2m-FeCOH/H4C2O2Fe64-18
oc2m-FeCOH/H4C2O2Fe64-38
oc2m-FeCOH/H4C2O2Fe96-1
oc2m-FeCOH/H5C2O1Fe112-1
oc2m-FeCOH/H5C2O1Fe112-3
oc2m-FeCOH/H5C2O1Fe72-10
oc2m-FeCOH/H5C2O2Fe72-1
omat24-FeCOH/C0Fe12H0O0-0
omat24-FeCOH/C0Fe12H0O0-17
omat24-FeCOH/C0Fe12H0O0-43
omat24-FeCOH/C0Fe12H0O18-30
omat24-FeCOH/C0Fe16H0O0-7
omat24-FeCOH/C0Fe1H1O2-45
omat24-FeCOH/C0Fe1H1O2-46
omat24-FeCOH/C0Fe1H1O2-60
omat24-FeCOH/C0Fe1H1O2-62
omat24-FeCOH/C0Fe1H1O2-65
omat24-FeCOH/C0Fe1H2O1-30
omat24-FeCOH/C0Fe1H2O1-4
omat24-FeCOH/C0Fe1H4O0-19
omat24-FeCOH/C0Fe2H6O2-2
omat24-FeCOH/C0Fe3H1O0-14
omat24-FeCOH/C0Fe3H1O0-36
omat24-FeCOH/C0Fe3H1O0-46
omat24-FeCOH/C0Fe4H0O8-19
omat24-FeCOH/C0Fe4H4O8-10
omat24-FeCOH/C0Fe54H18O0-1
omat24-FeCOH/C0Fe64H0O0-6
omat24-FeCOH/C0Fe6H0O6-2
omat24-FeCOH/C0Fe6H0O8-73
omat24-FeCOH/C0Fe6H4O0-2
omat24-FeCOH/C0Fe6H4O0-4
omat24-FeCOH/C0Fe8H0O12-0
omat24-FeCOH/C0Fe8H0O16-19
omat24-FeCOH/C0Fe8H1O0-7
omat24-FeCOH/C0Fe8H8O0-0
omat24-FeCOH/C12Fe4H0O0-14
omat24-FeCOH/C16Fe16H0O48-1
omat24-FeCOH/C16Fe48H0O0-32
omat24-FeCOH/C16Fe8H0O48-9
omat24-FeCOH/C18Fe54H0O0-29
omat24-FeCOH/C1Fe1H0O0-62
omat24-FeCOH/C1Fe1H0O2-20
omat24-FeCOH/C1Fe2H0O0-119
omat24-FeCOH/C1Fe2H0O0-123
omat24-FeCOH/C1Fe3H0O0-18
omat24-FeCOH/C1Fe3H0O0-73
omat24-FeCOH/C1Fe5H0O0-19
omat24-FeCOH/C1Fe5H0O0-21
omat24-FeCOH/C1Fe5H0O0-26
omat24-FeCOH/C1Fe5H0O0-30
omat24-FeCOH/C1Fe5H0O0-31
omat24-FeCOH/C1Fe5H0O0-51
omat24-FeCOH/C24Fe48H0O0-12
omat24-FeCOH/C2Fe1H0O0-106
omat24-FeCOH/C2Fe1H0O0-134
omat24-FeCOH/C2Fe1H0O0-161
omat24-FeCOH/C2Fe1H0O0-228
omat24-FeCOH/C2Fe1H0O0-5
omat24-FeCOH/C2Fe1H0O0-51
omat24-FeCOH/C2Fe1H0O0-61
omat24-FeCOH/C2Fe1H1O0-0
omat24-FeCOH/C2Fe1H1O0-22
omat24-FeCOH/C2Fe2H0O0-2
omat24-FeCOH/C2Fe2H0O0-34
omat24-FeCOH/C2Fe2H0O0-45
omat24-FeCOH/C2Fe2H0O0-46
omat24-FeCOH/C2Fe2H0O0-51
omat24-FeCOH/C2Fe3H0O0-2
omat24-FeCOH/C2Fe3H0O0-31
omat24-FeCOH/C2Fe3H0O0-48
omat24-FeCOH/C2Fe4H0O0-101
omat24-FeCOH/C2Fe4H0O0-147
omat24-FeCOH/C2Fe4H0O0-156
omat24-FeCOH/C2Fe4H0O0-175
omat24-FeCOH/C2Fe4H0O0-192
omat24-FeCOH/C2Fe4H0O0-220
omat24-FeCOH/C2Fe4H0O0-227
omat24-FeCOH/C2Fe8H0O0-2
omat24-FeCOH/C32Fe40H0O0-7
omat24-FeCOH/C36Fe36H0O0-5
omat24-FeCOH/C3Fe1H0O0-123
omat24-FeCOH/C3Fe1H0O0-131
omat24-FeCOH/C3Fe1H0O0-173
omat24-FeCOH/C3Fe1H0O0-2
omat24-FeCOH/C3Fe1H0O0-231
omat24-FeCOH/C3Fe1H0O0-242
omat24-FeCOH/C3Fe1H0O0-277
omat24-FeCOH/C3Fe1H0O0-279
omat24-FeCOH/C3Fe1H0O0-333
omat24-FeCOH/C3Fe1H0O0-337
omat24-FeCOH/C3Fe1H0O0-354
omat24-FeCOH/C3Fe1H0O0-357
omat24-FeCOH/C3Fe1H0O0-366
omat24-FeCOH/C3Fe1H0O0-47
omat24-FeCOH/C3Fe1H1O0-10
omat24-FeCOH/C3Fe1H1O0-2
omat24-FeCOH/C3Fe3H0O0-21
omat24-FeCOH/C40Fe24H0O0-24
omat24-FeCOH/C40Fe32H0O0-0
omat24-FeCOH/C40Fe32H0O0-1
omat24-FeCOH/C48Fe24H0O0-18
omat24-FeCOH/C48Fe24H0O0-45
omat24-FeCOH/C4Fe12H0O0-5
omat24-FeCOH/C4Fe12H0O0-8
omat24-FeCOH/C4Fe1H0O0-53
omat24-FeCOH/C4Fe1H0O0-8
omat24-FeCOH/C4Fe2H0O0-101
omat24-FeCOH/C4Fe2H0O0-108
omat24-FeCOH/C4Fe2H0O0-11
omat24-FeCOH/C4Fe2H0O0-118
omat24-FeCOH/C4Fe2H0O0-140
omat24-FeCOH/C4Fe2H0O0-150
omat24-FeCOH/C4Fe2H0O0-153
omat24-FeCOH/C4Fe2H0O0-161
omat24-FeCOH/C4Fe2H0O0-52
omat24-FeCOH/C4Fe2H4O8-0
omat24-FeCOH/C4Fe2H4O8-1
omat24-FeCOH/C4Fe2H4O8-17
omat24-FeCOH/C4Fe2H4O8-29
omat24-FeCOH/C4Fe2H4O8-3
omat24-FeCOH/C4Fe3H0O0-26
omat24-FeCOH/C4Fe3H0O0-30
omat24-FeCOH/C54Fe18H0O0-2
omat24-FeCOH/C54Fe18H0O0-5
omat24-FeCOH/C5Fe1H0O0-103
omat24-FeCOH/C5Fe1H0O0-107
omat24-FeCOH/C5Fe1H0O0-108
omat24-FeCOH/C5Fe1H0O0-117
omat24-FeCOH/C5Fe1H0O0-135
omat24-FeCOH/C5Fe1H0O0-97
omat24-FeCOH/C6Fe1H0O6-35
omat24-FeCOH/C6Fe6H0O0-52
omat24-FeCOH/C6Fe6H0O0-53
omat24-FeCOH/C6Fe6H0O0-57
omat24-FeCOH/C72Fe24H0O0-31
omat24-FeCOH/C72Fe24H0O0-7
omat24-FeCOH/C72Fe24H0O0-8
omat24-FeCOH/C7Fe5H0O0-1
omat24-FeCOH/C7Fe5H0O0-28
omat24-FeCOH/C7Fe5H0O0-47
omat24-FeCOH/C7Fe5H0O0-5
omat24-FeCOH/C8Fe10H0O0-23
omat24-FeCOH/C8Fe10H0O0-46
omat24-FeCOH/C8Fe4H0O0-41
omat24-FeCOH/C8Fe4H16O24-4
omat24-FeCOH/C8Fe4H16O24-5
omat24-FeCOH/C8Fe8H0O0-36
omat24-FeCOH/C8Fe8H0O0-41
